ra,dec,name,color,radius
188.026,11.1764,gal,red,5.0
188.0406,-1.095,gal,red,5.0
188.0984,-1.7401,gal,red,5.0
188.1349,8.0454,gal,red,5.0
188.1693,12.7712,gal,red,5.0
188.1895,0.1139,gal,red,5.0
188.3283,9.1206,gal,red,5.0
188.3531,8.6909,gal,red,5.0
188.3943,11.2619,gal,red,5.0
188.4071,7.8714,gal,red,5.0
188.4818,3.5461,gal,red,5.0
188.4941,0.3867,gal,red,5.0
188.5253,11.3212,gal,red,5.0
188.5618,11.0715,gal,red,5.0
188.5705,3.7339,gal,red,5.0
188.613,2.1878,gal,red,5.0
188.6288,9.1547,gal,red,5.0
188.7114,15.5508,gal,red,5.0
188.754,9.186,gal,red,5.0
188.826,-1.3802,gal,red,5.0
188.861,14.4955,gal,red,5.0
188.8774,12.2208,gal,red,5.0
188.9164,12.5563,gal,red,5.0
188.9662,13.8585,gal,red,5.0
189.0215,-2.8752,gal,red,5.0
189.032,-0.9884,gal,red,5.0
189.1124,11.4392,gal,red,5.0
189.1528,-3.3946,gal,red,5.0
189.1576,10.9383,gal,red,5.0
189.1832,13.2575,gal,red,5.0
189.2088,13.1653,gal,red,5.0
189.2224,7.2467,gal,red,5.0
189.2341,0.691,gal,red,5.0
189.2669,-3.1206,gal,red,5.0
189.3687,8.7945,gal,red,5.0
189.3774,9.5551,gal,red,5.0
189.4402,9.9843,gal,red,5.0
189.5647,6.994,gal,red,5.0
189.5667,14.8701,gal,red,5.0
189.6476,2.6573,gal,red,5.0
189.8092,15.6267,gal,red,5.0
189.841,4.9368,gal,red,5.0
190.0388,6.8837,gal,red,5.0
190.0958,3.1177,gal,red,5.0
190.1467,0.7703,gal,red,5.0
190.2211,10.476,gal,red,5.0
190.2924,8.0041,gal,red,5.0
190.3052,10.1557,gal,red,5.0
190.3139,11.2984,gal,red,5.0
190.3312,6.5236,gal,red,5.0
190.3524,12.1758,gal,red,5.0
190.3865,7.3149,gal,red,5.0
190.4836,-3.6573,gal,red,5.0
190.5092,11.648,gal,red,5.0
190.5445,7.6771,gal,red,5.0
190.6354,-0.0807,gal,red,5.0
190.687,7.3387,gal,red,5.0
190.6976,11.4425,gal,red,5.0
190.8333,1.9795,gal,red,5.0
190.8365,8.9507,gal,red,5.0
190.871,10.0933,gal,red,5.0
190.8813,-0.4786,gal,red,5.0
191.1333,11.1905,gal,red,5.0
191.2745,3.0562,gal,red,5.0
191.335,13.6926,gal,red,5.0
191.5328,10.1623,gal,red,5.0
191.5581,-1.1784,gal,red,5.0
191.5875,-1.2501,gal,red,5.0
191.6553,-4.0751,gal,red,5.0
191.6913,5.9553,gal,red,5.0
191.8229,-2.7273,gal,red,5.0
191.8678,-0.1382,gal,red,5.0
191.9813,-1.656,gal,red,5.0
192.0004,10.9703,gal,red,5.0
192.1687,-3.692,gal,red,5.0
192.2848,-3.7134,gal,red,5.0
192.3255,-4.0152,gal,red,5.0
192.4247,-4.5796,gal,red,5.0
192.5198,-0.2328,gal,red,5.0
192.7782,10.9121,gal,red,5.0
192.7784,12.06,gal,red,5.0
192.9415,21.7346,gal,red,5.0
193.0881,21.6298,gal,red,5.0
193.0899,-1.2,gal,red,5.0
193.1419,-0.1678,gal,red,5.0
193.2984,12.6347,gal,red,5.0
193.3713,2.1684,gal,red,5.0
193.5127,-1.6199,gal,red,5.0
193.6356,1.1085,gal,red,5.0
193.7133,2.6406,gal,red,5.0
193.7951,-3.3974,gal,red,5.0
193.848,7.9097,gal,red,5.0
193.8963,10.7384,gal,red,5.0
194.0186,3.8128,gal,red,5.0
194.1817,21.683,gal,red,5.0
194.2228,1.4602,gal,red,5.0
194.2795,-0.8076,gal,red,5.0
194.3993,9.9916,gal,red,5.0
194.5931,2.7926,gal,red,5.0
194.6663,14.2178,gal,red,5.0
194.8628,14.1712,gal,red,5.0
194.9924,2.0495,gal,red,5.0
195.0728,-3.0659,gal,red,5.0
195.1906,-2.7179,gal,red,5.0
195.8118,7.8026,gal,red,5.0
195.9078,7.904,gal,red,5.0
196.1936,-2.8712,gal,red,5.0
198.0261,5.4758,gal,red,5.0
198.3319,10.1942,gal,red,5.0
199.4431,-1.0381,gal,red,5.0
199.589,0.3468,gal,red,5.0
